PRP$,RB,DT,JJ,NN,CC,VB,VBG,IN,NNP,NNS,PRP,VBP,MD,TO,VBZ,CD,VBD,VBN,RP,WP,WRB,FW,WDT,PDT,JJR,RBR,JJS,EX,RBS,NNPS,UH,WP$,$,'',POS
0.030303030303030304,0.06818181818181818,0.06818181818181818,0.05303030303030303,0.16666666666666666,0.05303030303030303,0.09090909090909091,0.030303030303030304,0.11363636363636363,0.05303030303030303,0.030303030303030304,0.07575757575757576,0.03787878787878788,0.03787878787878788,0.022727272727272728,0.022727272727272728,0.007575757575757576,0.007575757575757576,0.007575757575757576,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.022535211267605635,0.07276995305164319,0.06901408450704226,0.07464788732394366,0.10938967136150235,0.04037558685446009,0.06854460093896714,0.028169014084507043,0.09906103286384976,0.024413145539906103,0.04507042253521127,0.11502347417840375,0.06009389671361502,0.0215962441314554,0.035211267605633804,0.03474178403755868,0.007511737089201878,0.01596244131455399,0.012206572769953052,0.009389671361502348,0.008450704225352112,0.013145539906103286,0.0009389671361502347,0.004225352112676056,0.0009389671361502347,0.002347417840375587,0.002347417840375587,0.0014084507042253522,0.00046948356807511736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.023454157782515993,0.053304904051172705,0.08528784648187633,0.06183368869936034,0.13219616204690832,0.04477611940298507,0.09594882729211088,0.029850746268656716,0.09808102345415778,0.019189765458422176,0.042643923240938165,0.08528784648187633,0.05970149253731343,0.010660980810234541,0.03837953091684435,0.023454157782515993,0.008528784648187633,0.029850746268656716,0.010660980810234541,0.0042643923240938165,0.008528784648187633,0.0021321961620469083,0.0,0.010660980810234541,0.0021321961620469083,0.0,0.0021321961620469083,0.0042643923240938165,0.008528784648187633,0.0042643923240938165,0.0,0.0,0.0,0.0,0.0,0.0
0.027149321266968326,0.09502262443438914,0.06334841628959276,0.057692307692307696,0.11764705882352941,0.024886877828054297,0.06900452488687783,0.016968325791855202,0.11538461538461539,0.02828054298642534,0.03733031674208145,0.07918552036199095,0.057692307692307696,0.013574660633484163,0.03959276018099547,0.024886877828054297,0.006787330316742082,0.04524886877828054,0.01809954751131222,0.007918552036199095,0.014705882352941176,0.00904977375565611,0.0,0.004524886877828055,0.003393665158371041,0.007918552036199095,0.0,0.005656108597285068,0.00904977375565611,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.054455445544554455,0.09405940594059406,0.054455445544554455,0.04950495049504951,0.1188118811881188,0.04455445544554455,0.04950495049504951,0.04950495049504951,0.09405940594059406,0.039603960396039604,0.04950495049504951,0.1188118811881188,0.07920792079207921,0.019801980198019802,0.0049504950495049506,0.01485148514851485,0.0049504950495049506,0.009900990099009901,0.009900990099009901,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0049504950495049506,0.0049504950495049506,0.01485148514851485,0.0,0.0049504950495049506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02871699861046781,0.06855025474756832,0.05650764242704956,0.04955998147290412,0.09634089856415007,0.02871699861046781,0.0666975451597962,0.031032885595182955,0.12042612320518759,0.04075961093098657,0.025474756831866605,0.13663733209819362,0.06021306160259379,0.0222325150532654,0.05141269106067624,0.03890690134321445,0.002779064381658175,0.023622047244094488,0.01760074108383511,0.006484483557202408,0.006484483557202408,0.008337193144974525,0.0,0.005094951366373321,0.0018527095877721167,0.0004631773969430292,0.0013895321908290875,0.0018527095877721167,0.0004631773969430292,0.0,0.0004631773969430292,0.0009263547938860583,0.0,0.0,0.0,0.0
0.01743119266055046,0.07706422018348624,0.06422018348623854,0.05321100917431193,0.10917431192660551,0.023853211009174313,0.09174311926605505,0.02110091743119266,0.10366972477064221,0.04220183486238532,0.02018348623853211,0.13669724770642203,0.07614678899082569,0.029357798165137616,0.047706422018348627,0.015596330275229359,0.001834862385321101,0.01651376146788991,0.0045871559633027525,0.010091743119266056,0.005504587155963303,0.007339449541284404,0.0,0.009174311926605505,0.0,0.0045871559633027525,0.0027522935779816515,0.001834862385321101,0.0045871559633027525,0.001834862385321101,0.0,0.0,0.0,0.0,0.0,0.0
0.024491922876498175,0.0672225117248567,0.061490359562272015,0.04950495049504951,0.12923397602918185,0.047420531526836895,0.07399687337154769,0.027618551328817093,0.11203751954142782,0.031266284523189164,0.03230849400729546,0.1146430432516936,0.06670140698280354,0.01928087545596665,0.039603960396039604,0.022407503908285567,0.0020844189682126106,0.019801980198019802,0.007816571130797291,0.01354872329338197,0.014069828035435123,0.007816571130797291,0.0,0.0036477331943720686,0.0010422094841063053,0.004689942678478374,0.0005211047420531526,0.0026055237102657635,0.0020844189682126106,0.0010422094841063053,0.0,0.0,0.0,0.0,0.0,0.0
0.028251599147121536,0.059168443496801705,0.0906183368869936,0.07622601279317698,0.1513859275053305,0.039445628997867806,0.057569296375266525,0.03091684434968017,0.12739872068230276,0.015991471215351813,0.05063965884861407,0.08208955223880597,0.046908315565031986,0.023454157782515993,0.03624733475479744,0.028784648187633263,0.0031982942430703624,0.008528784648187633,0.015458422174840085,0.004797441364605544,0.0037313432835820895,0.0021321961620469083,0.0005330490405117271,0.005863539445628998,0.0005330490405117271,0.0037313432835820895,0.0010660980810234541,0.0021321961620469083,0.0026652452025586353,0.0005330490405117271,0.0,0.0,0.0,0.0,0.0,0.0
0.024793388429752067,0.05785123966942149,0.09917355371900827,0.01652892561983471,0.1652892561983471,0.04132231404958678,0.0743801652892562,0.03305785123966942,0.10743801652892562,0.06611570247933884,0.024793388429752067,0.09917355371900827,0.049586776859504134,0.01652892561983471,0.024793388429752067,0.024793388429752067,0.0,0.008264462809917356,0.01652892561983471,0.0,0.008264462809917356,0.024793388429752067,0.0,0.0,0.0,0.0,0.0,0.008264462809917356,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02666666666666667,0.12,0.04,0.05333333333333334,0.10666666666666667,0.04,0.02666666666666667,0.02666666666666667,0.05333333333333334,0.02666666666666667,0.02666666666666667,0.18666666666666668,0.09333333333333334,0.013333333333333334,0.013333333333333334,0.04,0.013333333333333334,0.06666666666666667,0.0,0.013333333333333334,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.048672566371681415,0.05752212389380531,0.048672566371681415,0.09292035398230089,0.084070796460177,0.030973451327433628,0.06637168141592921,0.030973451327433628,0.08849557522123894,0.06637168141592921,0.04424778761061947,0.13274336283185842,0.08849557522123894,0.022123893805309734,0.022123893805309734,0.017699115044247787,0.008849557522123894,0.008849557522123894,0.004424778761061947,0.01327433628318584,0.004424778761061947,0.008849557522123894,0.0,0.004424778761061947,0.0,0.004424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.061855670103092786,0.041237113402061855,0.07216494845360824,0.030927835051546393,0.1134020618556701,0.041237113402061855,0.061855670103092786,0.010309278350515464,0.061855670103092786,0.0,0.020618556701030927,0.1958762886597938,0.07216494845360824,0.020618556701030927,0.030927835051546393,0.030927835051546393,0.010309278350515464,0.05154639175257732,0.030927835051546393,0.0,0.010309278350515464,0.010309278350515464,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.048318042813455656,0.07217125382262997,0.05198776758409786,0.06972477064220184,0.11926605504587157,0.02691131498470948,0.07033639143730887,0.022629969418960245,0.09296636085626911,0.047706422018348627,0.044648318042813454,0.1162079510703364,0.072782874617737,0.023241590214067277,0.02018348623853211,0.026299694189602447,0.004892966360856269,0.009174311926605505,0.012844036697247707,0.005504587155963303,0.010397553516819572,0.009785932721712538,0.0,0.0061162079510703364,0.0006116207951070336,0.003669724770642202,0.001834862385321101,0.0012232415902140672,0.004281345565749235,0.001834862385321101,0.0012232415902140672,0.0006116207951070336,0.0006116207951070336,0.0,0.0,0.0
0.024922118380062305,0.06853582554517133,0.0778816199376947,0.06697819314641744,0.09813084112149532,0.02336448598130841,0.0778816199376947,0.02336448598130841,0.102803738317757,0.03271028037383177,0.03582554517133956,0.14174454828660435,0.07009345794392523,0.024922118380062305,0.03582554517133956,0.018691588785046728,0.00778816199376947,0.017133956386292833,0.006230529595015576,0.00778816199376947,0.006230529595015576,0.009345794392523364,0.0,0.0,0.003115264797507788,0.009345794392523364,0.006230529595015576,0.003115264797507788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01901565995525727,0.06599552572706935,0.07158836689038031,0.06375838926174497,0.10961968680089486,0.026845637583892617,0.09619686800894854,0.015659955257270694,0.11297539149888143,0.03131991051454139,0.04586129753914989,0.12527964205816555,0.07270693512304251,0.02796420581655481,0.03355704697986577,0.01901565995525727,0.006711409395973154,0.010067114093959731,0.006711409395973154,0.003355704697986577,0.011185682326621925,0.008948545861297539,0.0,0.003355704697986577,0.0,0.0,0.0011185682326621924,0.0011185682326621924,0.010067114093959731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.019933554817275746,0.08471760797342193,0.09800664451827243,0.08471760797342193,0.15282392026578073,0.03322259136212625,0.05647840531561462,0.018272425249169437,0.11295681063122924,0.029900332225913623,0.03488372093023256,0.061461794019933555,0.026578073089700997,0.013289036544850499,0.02823920265780731,0.03488372093023256,0.023255813953488372,0.03488372093023256,0.006644518272425249,0.0049833887043189366,0.009966777408637873,0.0033222591362126247,0.0,0.009966777408637873,0.0016611295681063123,0.0049833887043189366,0.0016611295681063123,0.0049833887043189366,0.0016611295681063123,0.0,0.0,0.0016611295681063123,0.0,0.0,0.0,0.0
0.03225806451612903,0.11290322580645161,0.04838709677419355,0.08064516129032258,0.14516129032258066,0.016129032258064516,0.06451612903225806,0.0,0.11290322580645161,0.06451612903225806,0.03225806451612903,0.0967741935483871,0.016129032258064516,0.016129032258064516,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03896103896103896,0.06493506493506493,0.04155844155844156,0.04935064935064935,0.10909090909090909,0.06493506493506493,0.05454545454545454,0.02077922077922078,0.08311688311688312,0.06233766233766234,0.025974025974025976,0.11948051948051948,0.033766233766233764,0.01038961038961039,0.033766233766233764,0.03636363636363636,0.023376623376623377,0.06233766233766234,0.033766233766233764,0.005194805194805195,0.005194805194805195,0.01818181818181818,0.0,0.0,0.0,0.0025974025974025974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.021816336884830034,0.06595636732623034,0.08117706747843734,0.07407407407407407,0.14865550481988837,0.035514967021816335,0.0578386605783866,0.026889903602232368,0.1035007610350076,0.020294266869609334,0.040081177067478435,0.08168442415017757,0.05124302384576357,0.0121765601217656,0.028411973617453068,0.023845763571790968,0.0136986301369863,0.04819888381532217,0.017250126839167934,0.011161846778285134,0.0045662100456621,0.014713343480466767,0.0005073566717402334,0.0060882800608828,0.0005073566717402334,0.0030441400304414,0.0005073566717402334,0.0045662100456621,0.0015220700152207,0.0,0.0,0.0005073566717402334,0.0,0.0,0.0,0.0
0.02197802197802198,0.08058608058608059,0.07326007326007326,0.06227106227106227,0.0989010989010989,0.05128205128205128,0.06227106227106227,0.01098901098901099,0.12087912087912088,0.014652014652014652,0.03296703296703297,0.14652014652014653,0.0695970695970696,0.03296703296703297,0.02564102564102564,0.029304029304029304,0.0,0.003663003663003663,0.03296703296703297,0.003663003663003663,0.0,0.003663003663003663,0.0,0.007326007326007326,0.003663003663003663,0.003663003663003663,0.0,0.0,0.007326007326007326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
